Author,Novel,Position,Length
Walter Scott,Rob Roy,6139,350
Walter Scott,Rob Roy,6055,350
Walter Scott,The Bride of Lammermoor,3449,350
Walter Scott,Rob Roy,3286,350
Walter Scott,Rob Roy,393,350
Walter Scott,The Bride of Lammermoor,878,350
Walter Scott,The Bride of Lammermoor,2146,350
Walter Scott,Ivanhoe A Romance,1393,350
Walter Scott,Rob Roy,3601,350
Walter Scott,The Bride of Lammermoor,2184,350
Walter Scott,Rob Roy,5771,350
Walter Scott,Rob Roy,5394,350
Walter Scott,The Bride of Lammermoor,3844,350
Walter Scott,Ivanhoe A Romance,459,350
Walter Scott,Rob Roy,3660,350
Walter Scott,Ivanhoe A Romance,2343,350
Walter Scott,Rob Roy,2335,350
Walter Scott,Ivanhoe A Romance,857,350
Walter Scott,Rob Roy,1766,350
Walter Scott,Rob Roy,78,350
Walter Scott,The Bride of Lammermoor,1198,350
Walter Scott,Ivanhoe A Romance,5812,350
Walter Scott,Rob Roy,6070,350
Walter Scott,Ivanhoe A Romance,4707,350
Walter Scott,Ivanhoe A Romance,3975,350
Walter Scott,Rob Roy,6366,289
Walter Scott,Rob Roy,5327,350
Walter Scott,Ivanhoe A Romance,3678,350
Walter Scott,Ivanhoe A Romance,6343,350
Walter Scott,Rob Roy,4444,350
Walter Scott,The Bride of Lammermoor,3761,350
Walter Scott,Ivanhoe A Romance,88,350
Walter Scott,Ivanhoe A Romance,4497,350
Walter Scott,The Bride of Lammermoor,41,350
Walter Scott,The Bride of Lammermoor,2818,350
Walter Scott,Rob Roy,404,350
Walter Scott,Ivanhoe A Romance,3644,350
Walter Scott,Rob Roy,2145,350
Walter Scott,Rob Roy,1309,350
Walter Scott,Ivanhoe A Romance,5876,350
Walter Scott,The Bride of Lammermoor,3165,350
Walter Scott,Ivanhoe A Romance,4713,350
Wilkie Collins,The Moonstone,8595,350
Wilkie Collins,The Moonstone,460,350
Wilkie Collins,The Law and the Lady,2526,350
Wilkie Collins,The Moonstone,9185,350
Wilkie Collins,The Moonstone,1658,350
Wilkie Collins,The Moonstone,8576,350
Wilkie Collins,The Moonstone,6182,350
Wilkie Collins,The Moonstone,7094,350
Wilkie Collins,The Moonstone,31,350
Wilkie Collins,The Moonstone,9019,350
Wilkie Collins,The Law and the Lady,1001,350
Wilkie Collins,The Moonstone,11494,350
Wilkie Collins,The Moonstone,703,350
Wilkie Collins,The Moonstone,11374,350
Wilkie Collins,The Queen of Hearts,1976,350
Wilkie Collins,The Queen of Hearts,4784,350
Wilkie Collins,The Moonstone,10751,350
Wilkie Collins,The Moonstone,6927,350
Wilkie Collins,The Law and the Lady,4001,350
Wilkie Collins,The Law and the Lady,7541,350
Wilkie Collins,The Moonstone,2961,350
Wilkie Collins,The Moonstone,3159,350
Wilkie Collins,The Queen of Hearts,489,350
Wilkie Collins,The Moonstone,2264,350
Wilkie Collins,The Queen of Hearts,6399,350
Wilkie Collins,The Law and the Lady,9312,350
Wilkie Collins,The Queen of Hearts,4250,350
Wilkie Collins,The Law and the Lady,2759,350
Wilkie Collins,The Law and the Lady,1458,350
Wilkie Collins,The Law and the Lady,4617,350
Wilkie Collins,The Law and the Lady,5208,350
Wilkie Collins,The Moonstone,4168,350
Wilkie Collins,The Moonstone,1648,350
Wilkie Collins,The Moonstone,7942,350
Wilkie Collins,The Moonstone,697,350
Wilkie Collins,The Moonstone,10676,350
Wilkie Collins,The Law and the Lady,9565,350
Wilkie Collins,The Law and the Lady,4243,350
Wilkie Collins,The Queen of Hearts,3986,350
Wilkie Collins,The Law and the Lady,3894,350
Wilkie Collins,The Moonstone,9905,350
Wilkie Collins,The Law and the Lady,7196,350
Wilkie Collins,The Queen of Hearts,2909,350
Wilkie Collins,The Moonstone,1133,350
Wilkie Collins,The Queen of Hearts,352,350
Wilkie Collins,The Law and the Lady,3593,350
Wilkie Collins,The Moonstone,6337,350
Wilkie Collins,The Law and the Lady,1782,350
Wilkie Collins,The Moonstone,3705,350
Wilkie Collins,The Queen of Hearts,3954,350
Wilkie Collins,The Law and the Lady,9703,350
Wilkie Collins,The Moonstone,326,350
Wilkie Collins,The Moonstone,5200,350
Wilkie Collins,The Moonstone,11272,350
Wilkie Collins,The Moonstone,2671,350
Wilkie Collins,The Moonstone,11247,350
Wilkie Collins,The Moonstone,9481,350
Wilkie Collins,The Law and the Lady,3871,350
Wilkie Collins,The Moonstone,2951,350
Wilkie Collins,The Queen of Hearts,977,350
Wilkie Collins,The Moonstone,442,350
Wilkie Collins,The Moonstone,1399,350
Wilkie Collins,The Queen of Hearts,4637,350
Wilkie Collins,The Moonstone,10409,350
Wilkie Collins,The Moonstone,5791,350
Wilkie Collins,The Moonstone,5982,350
Wilkie Collins,The Law and the Lady,3792,350
Wilkie Collins,The Queen of Hearts,1328,350
Wilkie Collins,The Law and the Lady,1605,350
Wilkie Collins,The Moonstone,1903,350
Wilkie Collins,The Moonstone,102,350
Wilkie Collins,The Moonstone,3443,350
Wilkie Collins,The Law and the Lady,4760,350
Wilkie Collins,The Queen of Hearts,2845,350
Wilkie Collins,The Law and the Lady,5942,350
Wilkie Collins,The Law and the Lady,934,350
Wilkie Collins,The Law and the Lady,104,350
Wilkie Collins,The Moonstone,2751,350
Wilkie Collins,The Law and the Lady,3901,350
Wilkie Collins,The Law and the Lady,8513,350
Wilkie Collins,The Moonstone,665,350
Wilkie Collins,The Law and the Lady,930,350
Wilkie Collins,The Moonstone,4237,350
Wilkie Collins,The Queen of Hearts,6326,350
Wilkie Collins,The Law and the Lady,5183,350
Wilkie Collins,The Law and the Lady,1266,350
Wilkie Collins,The Queen of Hearts,348,350
Wilkie Collins,The Queen of Hearts,1009,350
Wilkie Collins,The Law and the Lady,3587,350
Wilkie Collins,The Law and the Lady,4984,350
Wilkie Collins,The Law and the Lady,3742,350
Wilkie Collins,The Queen of Hearts,5699,350
Wilkie Collins,The Moonstone,4826,350
Wilkie Collins,The Moonstone,8204,350
Wilkie Collins,The Queen of Hearts,335,350
Wilkie Collins,The Law and the Lady,7331,350
Wilkie Collins,The Queen of Hearts,670,350
Wilkie Collins,The Moonstone,3444,350
Wilkie Collins,The Moonstone,9961,350
Wilkie Collins,The Law and the Lady,2752,350
Wilkie Collins,The Queen of Hearts,3637,350
Wilkie Collins,The Moonstone,7436,350
Wilkie Collins,The Law and the Lady,1929,350
Wilkie Collins,The Moonstone,3336,350
Wilkie Collins,The Moonstone,1437,350
Wilkie Collins,The Moonstone,8313,350
Wilkie Collins,The Moonstone,9368,350
Wilkie Collins,The Queen of Hearts,915,350
Wilkie Collins,The Law and the Lady,5878,350
Wilkie Collins,The Moonstone,7647,350
Wilkie Collins,The Moonstone,4667,350
Wilkie Collins,The Moonstone,9850,350
Wilkie Collins,The Law and the Lady,3304,350
Wilkie Collins,The Queen of Hearts,2653,350
Wilkie Collins,The Moonstone,8066,350
Wilkie Collins,The Queen of Hearts,6452,350
Wilkie Collins,The Moonstone,1024,350
Wilkie Collins,The Moonstone,645,350
Wilkie Collins,The Queen of Hearts,2830,350
Wilkie Collins,The Law and the Lady,2104,350
Wilkie Collins,The Law and the Lady,8118,350
Wilkie Collins,The Law and the Lady,8220,350
Wilkie Collins,The Law and the Lady,8214,350
Wilkie Collins,The Law and the Lady,2459,350
Wilkie Collins,The Moonstone,1016,350
Wilkie Collins,The Queen of Hearts,5403,350
Wilkie Collins,The Law and the Lady,2484,350
Wilkie Collins,The Law and the Lady,4140,350
Wilkie Collins,The Queen of Hearts,3871,350
Wilkie Collins,The Moonstone,1426,350
Wilkie Collins,The Queen of Hearts,4852,350
Wilkie Collins,The Moonstone,7808,350
Wilkie Collins,The Queen of Hearts,5855,350
Wilkie Collins,The Queen of Hearts,1003,350
Wilkie Collins,The Moonstone,10801,350
Wilkie Collins,The Queen of Hearts,2927,350
Wilkie Collins,The Queen of Hearts,2359,350
Wilkie Collins,The Moonstone,1639,350
Wilkie Collins,The Law and the Lady,658,350
Wilkie Collins,The Moonstone,9756,350
Wilkie Collins,The Queen of Hearts,2220,350
Wilkie Collins,The Queen of Hearts,3774,350
Wilkie Collins,The Queen of Hearts,4446,350
Wilkie Collins,The Queen of Hearts,5318,350
Wilkie Collins,The Queen of Hearts,1786,350
Wilkie Collins,The Moonstone,6340,350
Wilkie Collins,The Law and the Lady,1829,350
Wilkie Collins,The Law and the Lady,3997,350
Wilkie Collins,The Moonstone,407,350
Wilkie Collins,The Moonstone,7821,350
Wilkie Collins,The Queen of Hearts,3464,350
Wilkie Collins,The Law and the Lady,4363,350
Wilkie Collins,The Law and the Lady,4567,350
Wilkie Collins,The Law and the Lady,452,350
Wilkie Collins,The Moonstone,4079,350
Wilkie Collins,The Law and the Lady,8282,350
Wilkie Collins,The Law and the Lady,6999,350
Wilkie Collins,The Queen of Hearts,868,350
Jonathan Swift,The Journal to Stella,1173,350
Jonathan Swift,The Journal to Stella,3053,350
Jonathan Swift,The Journal to Stella,7328,350
Jonathan Swift,The Journal to Stella,4459,350
Jonathan Swift,The Journal to Stella,4418,350
Jonathan Swift,The Journal to Stella,2583,350
Jonathan Swift,The Journal to Stella,4783,350
Jonathan Swift,The Journal to Stella,6406,350
Jonathan Swift,The Bickerstaff-Partridge Papers,5,350
Jonathan Swift,The Journal to Stella,5987,350
Jonathan Swift,The Journal to Stella,2472,350
Jonathan Swift,The Journal to Stella,7589,350
Jonathan Swift,The Journal to Stella,9479,350
Jonathan Swift,The Journal to Stella,9267,350
Jonathan Swift,The Journal to Stella,5876,350
Jonathan Swift,The Journal to Stella,2587,350
Jonathan Swift,The Journal to Stella,1084,350
Jonathan Swift,The Journal to Stella,5067,350
Jonathan Swift,The Journal to Stella,6086,350
Jonathan Swift,The Journal to Stella,5826,350
Jonathan Swift,The Journal to Stella,5628,350
Jonathan Swift,The Journal to Stella,6973,350
Jonathan Swift,The Journal to Stella,1560,350
Jonathan Swift,A Tale of a Tub,742,350
Jonathan Swift,A Tale of a Tub,582,350
Jonathan Swift,The Journal to Stella,6579,350
Jonathan Swift,The Journal to Stella,9554,350
Jonathan Swift,A Tale of a Tub,244,350
Jonathan Swift,The Journal to Stella,4287,350
Jonathan Swift,The Journal to Stella,5397,350
Jonathan Swift,The Journal to Stella,9877,350
Jonathan Swift,The Journal to Stella,356,350
Jonathan Swift,The Journal to Stella,1507,350
Jonathan Swift,The Journal to Stella,9501,350
Jonathan Swift,A Tale of a Tub,492,350
Jonathan Swift,The Journal to Stella,8188,350
Jonathan Swift,The Journal to Stella,6382,350
Jonathan Swift,The Journal to Stella,8638,350
Jonathan Swift,The Journal to Stella,1118,350
Jonathan Swift,A Tale of a Tub,478,350
Jonathan Swift,The Journal to Stella,1291,350
Jonathan Swift,The Journal to Stella,6733,350
Jonathan Swift,The Journal to Stella,4572,350
Jonathan Swift,The Journal to Stella,9690,350
Jonathan Swift,The Journal to Stella,4082,350
Jonathan Swift,The Journal to Stella,6108,350
Jonathan Swift,The Journal to Stella,8222,350
Jonathan Swift,The Journal to Stella,1348,350
Jonathan Swift,The Journal to Stella,1386,350
Jonathan Swift,The Journal to Stella,9387,350
Jonathan Swift,The Journal to Stella,640,350
Jonathan Swift,A Tale of a Tub,635,350
Jonathan Swift,The Bickerstaff-Partridge Papers,155,319
Jonathan Swift,The Journal to Stella,10441,350
Jonathan Swift,The Journal to Stella,9422,350
Jonathan Swift,The Journal to Stella,3626,350
Jonathan Swift,The Journal to Stella,7152,350
Jonathan Swift,The Journal to Stella,3758,350
Jonathan Swift,The Journal to Stella,10129,350
Jonathan Swift,The Journal to Stella,10579,350
Jonathan Swift,A Tale of a Tub,860,350
Jonathan Swift,The Journal to Stella,714,350
Jonathan Swift,The Journal to Stella,3419,350
Jonathan Swift,The Journal to Stella,8879,350
Jonathan Swift,The Journal to Stella,1860,350
Jonathan Swift,The Journal to Stella,2940,350
Jonathan Swift,The Journal to Stella,8574,350
Jonathan Swift,The Journal to Stella,3216,350
Jonathan Swift,The Journal to Stella,4928,350
Jonathan Swift,The Journal to Stella,4134,350
Jonathan Swift,The Journal to Stella,5669,350
Jonathan Swift,The Journal to Stella,8097,350
Jonathan Swift,The Journal to Stella,206,350
Jonathan Swift,The Journal to Stella,3579,350
Jonathan Swift,The Journal to Stella,2656,350
Jonathan Swift,The Journal to Stella,8032,350
Jonathan Swift,A Tale of a Tub,68,350
Jonathan Swift,The Journal to Stella,2964,350
Jonathan Swift,The Journal to Stella,6599,350
Jonathan Swift,The Journal to Stella,6392,350
Jonathan Swift,The Journal to Stella,10225,350
Jonathan Swift,A Tale of a Tub,549,350
Jonathan Swift,The Journal to Stella,5485,350
Jonathan Swift,The Journal to Stella,6110,350
Jonathan Swift,The Journal to Stella,2333,350
Jonathan Swift,The Bickerstaff-Partridge Papers,29,350
Jonathan Swift,The Journal to Stella,3379,350
Jonathan Swift,The Journal to Stella,4708,350
Jonathan Swift,The Journal to Stella,879,350
Jonathan Swift,The Journal to Stella,5476,350
Jonathan Swift,Three Prayers and Sermons,6,348
Jonathan Swift,The Journal to Stella,5835,350
Jonathan Swift,The Journal to Stella,9075,350
Jonathan Swift,The Journal to Stella,3189,350
Jonathan Swift,A Tale of a Tub,514,350
Jonathan Swift,The Journal to Stella,3659,350
Jonathan Swift,The Journal to Stella,7244,350
Jonathan Swift,The Journal to Stella,6300,350
Jonathan Swift,The Journal to Stella,10326,350
Jonathan Swift,The Journal to Stella,10162,350
Jonathan Swift,Three Prayers and Sermons,54,300
Jonathan Swift,The Journal to Stella,1988,350
Jonathan Swift,The Journal to Stella,8127,350
Jonathan Swift,The Journal to Stella,9514,350
Jonathan Swift,The Journal to Stella,8196,350
Jonathan Swift,The Journal to Stella,10463,350
Jonathan Swift,The Journal to Stella,3674,350
Jonathan Swift,The Journal to Stella,8776,350
Jonathan Swift,The Journal to Stella,240,350
Jonathan Swift,The Journal to Stella,5996,350
Jonathan Swift,The Bickerstaff-Partridge Papers,145,329
Jonathan Swift,A Tale of a Tub,886,336
Jonathan Swift,The Journal to Stella,2609,350
Jonathan Swift,The Journal to Stella,1640,350
Jonathan Swift,The Journal to Stella,690,350
Jonathan Swift,The Journal to Stella,7525,350
Jonathan Swift,The Journal to Stella,5804,350
Jonathan Swift,The Journal to Stella,1424,350
Jonathan Swift,The Bickerstaff-Partridge Papers,55,350
Jonathan Swift,The Journal to Stella,730,350
Jonathan Swift,The Journal to Stella,7921,350
Jonathan Swift,A Tale of a Tub,471,350
Jonathan Swift,A Tale of a Tub,62,350
Jonathan Swift,The Bickerstaff-Partridge Papers,171,303
Jonathan Swift,The Journal to Stella,8528,350
Jonathan Swift,The Journal to Stella,250,350
Jonathan Swift,The Journal to Stella,6225,350
Jonathan Swift,The Journal to Stella,7123,350
Jonathan Swift,Three Prayers and Sermons,80,274
Jonathan Swift,The Journal to Stella,6933,350
Jonathan Swift,The Journal to Stella,7988,350
Jonathan Swift,The Journal to Stella,6008,350
Jonathan Swift,The Journal to Stella,6586,350
Jonathan Swift,A Tale of a Tub,690,350
Jonathan Swift,The Journal to Stella,325,350
Jonathan Swift,The Journal to Stella,8618,350
Jonathan Swift,The Journal to Stella,9936,350
Jonathan Swift,The Journal to Stella,4261,350
Jonathan Swift,The Journal to Stella,2506,350
Jonathan Swift,A Tale of a Tub,131,350
Jonathan Swift,The Journal to Stella,9783,350
Jonathan Swift,The Journal to Stella,724,350
Jonathan Swift,The Journal to Stella,630,350
Jonathan Swift,The Journal to Stella,9373,350
Jonathan Swift,The Journal to Stella,3619,350
Jonathan Swift,A Tale of a Tub,293,350
Jonathan Swift,The Journal to Stella,8483,350
Jonathan Swift,A Tale of a Tub,532,350
Jonathan Swift,The Journal to Stella,5024,350
Jonathan Swift,The Journal to Stella,5629,350
Jonathan Swift,The Journal to Stella,3902,350
Jonathan Swift,The Journal to Stella,9114,350
Jonathan Swift,The Journal to Stella,5433,350
Jonathan Swift,The Journal to Stella,4,350
Jonathan Swift,The Journal to Stella,3029,350
Jonathan Swift,The Journal to Stella,544,350
Jonathan Swift,A Modest Proposal,0,78
Jonathan Swift,The Journal to Stella,8296,350
Jonathan Swift,A Tale of a Tub,300,350
Jonathan Swift,The Journal to Stella,9030,350
Jonathan Swift,A Tale of a Tub,576,350
Jonathan Swift,The Journal to Stella,7236,350
Jonathan Swift,The Journal to Stella,3884,350
Jonathan Swift,The Journal to Stella,418,350
Jonathan Swift,The Journal to Stella,7590,350
Jonathan Swift,The Journal to Stella,8960,350
Jonathan Swift,The Journal to Stella,8161,350
Jonathan Swift,The Journal to Stella,3000,350
Jonathan Swift,The Journal to Stella,3943,350
Jonathan Swift,The Journal to Stella,2034,350
Jonathan Swift,The Journal to Stella,10618,317
Jonathan Swift,The Journal to Stella,1521,350
Jonathan Swift,The Journal to Stella,2065,350
Jonathan Swift,The Journal to Stella,3362,350
Jonathan Swift,The Journal to Stella,7770,350
Jonathan Swift,A Tale of a Tub,291,350
Jonathan Swift,The Journal to Stella,6310,350
Jonathan Swift,The Journal to Stella,9119,350
Jonathan Swift,The Journal to Stella,9302,350
Jonathan Swift,The Journal to Stella,6651,350
Jonathan Swift,The Journal to Stella,9611,350
Jonathan Swift,A Tale of a Tub,707,350
Jonathan Swift,The Journal to Stella,9624,350
Jonathan Swift,The Journal to Stella,44,350
Jonathan Swift,A Tale of a Tub,793,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",3372,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",3267,350
Maria Edgeworth,The Little Dog Trusty; The Orange Man; and the Cherry Orchard; Being the Tenth,0,342
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",4077,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",3283,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",8673,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",717,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",2333,350
Maria Edgeworth,Castle Rackrent,645,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",7626,350
Maria Edgeworth,Leonora,878,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",3332,350
Maria Edgeworth,Leonora,3194,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",6104,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",8100,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",8177,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",6811,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",1070,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",5265,350
Maria Edgeworth,Leonora,143,350
Maria Edgeworth,Leonora,372,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",4421,350
Maria Edgeworth,Leonora,1968,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",9085,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",2607,350
Maria Edgeworth,Leonora,371,350
Maria Edgeworth,Leonora,3088,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",2197,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",1973,350
Maria Edgeworth,Leonora,2259,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",119,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",7315,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",2411,350
Maria Edgeworth,Leonora,138,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",3707,350
Maria Edgeworth,Leonora,346,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",2007,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",251,350
Maria Edgeworth,Leonora,1001,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",4356,350
Maria Edgeworth,Leonora,729,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",5518,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",7663,350
Maria Edgeworth,Leonora,2658,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",1113,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",768,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",8031,350
Maria Edgeworth,The Little Dog Trusty; The Orange Man; and the Cherry Orchard; Being the Tenth,65,277
Maria Edgeworth,The Little Dog Trusty; The Orange Man; and the Cherry Orchard; Being the Tenth,79,263
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",1011,350
Maria Edgeworth,The Little Dog Trusty; The Orange Man; and the Cherry Orchard; Being the Tenth,16,326
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",7170,350
Maria Edgeworth,Leonora,808,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",6425,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",344,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",122,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",8690,350
Maria Edgeworth,Leonora,2942,350
Maria Edgeworth,Leonora,247,350
Maria Edgeworth,Leonora,1808,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",1567,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",5657,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",7512,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",2271,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",534,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",5799,350
Maria Edgeworth,Castle Rackrent,736,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",8,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",353,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",7661,350
Maria Edgeworth,Leonora,2850,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",2070,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",9088,350
Maria Edgeworth,Leonora,177,350
Maria Edgeworth,Castle Rackrent,308,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",508,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",580,350
Maria Edgeworth,Castle Rackrent,152,350
Maria Edgeworth,Castle Rackrent,438,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",3924,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",6850,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",5675,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",3089,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",4957,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",5290,350
Maria Edgeworth,Leonora,1711,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",7009,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",6056,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",4587,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",7744,350
Maria Edgeworth,Castle Rackrent,1110,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",1767,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",860,350
Maria Edgeworth,Castle Rackrent,290,350
Maria Edgeworth,Leonora,1465,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",9229,350
Maria Edgeworth,Castle Rackrent,254,350
Maria Edgeworth,Castle Rackrent,721,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",1662,350
Maria Edgeworth,Leonora,325,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",7172,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",9092,350
Maria Edgeworth,Leonora,2058,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",7492,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",5684,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",3727,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",7611,350
Maria Edgeworth,Castle Rackrent,576,350
Maria Edgeworth,Castle Rackrent,111,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",6274,350
Maria Edgeworth,Castle Rackrent,732,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",5880,350
Maria Edgeworth,Leonora,765,350
Maria Edgeworth,Castle Rackrent,923,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",5719,350
Maria Edgeworth,Leonora,2895,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",956,350
Maria Edgeworth,Leonora,1152,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",3127,350
Maria Edgeworth,Castle Rackrent,419,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",7802,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",7737,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",1885,350
Maria Edgeworth,Castle Rackrent,1207,270
Maria Edgeworth,Castle Rackrent,546,350
Maria Edgeworth,Castle Rackrent,203,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",2912,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",4740,350
Maria Edgeworth,Leonora,856,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",6843,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",1439,350
Maria Edgeworth,Leonora,2568,350
Maria Edgeworth,Leonora,3339,330
Maria Edgeworth,Leonora,3001,350
Maria Edgeworth,Castle Rackrent,524,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",8774,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",3475,350
Maria Edgeworth,Leonora,626,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",2101,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",7950,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",2954,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",466,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",5477,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",744,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",3077,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",4014,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",5376,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",7086,350
Maria Edgeworth,Castle Rackrent,908,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",1637,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",560,350
Maria Edgeworth,Castle Rackrent,847,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",4274,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",8940,350
Maria Edgeworth,Castle Rackrent,110,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",8498,350
Maria Edgeworth,Castle Rackrent,974,350
Maria Edgeworth,Castle Rackrent,1083,350
Maria Edgeworth,Castle Rackrent,190,350
Maria Edgeworth,Leonora,525,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",1996,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",3573,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",2293,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",4638,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",8032,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",6349,350
Maria Edgeworth,"The Parent's Assistant; Or, Stories for Children",8698,350
Virginia Woolf,The Waves,604,350
Virginia Woolf,The Voyage Out,1102,350
