,ROOT,acl,acl:relcl,advcl,advmod,amod,appos,aux,aux:pass,case,cc,ccomp,compound,conj,cop,csubj,csubj:pass,dep,det,discourse,expl,fixed,flat,flat:foreign,flat:name,iobj,mark,nmod,nsubj,nsubj:pass,nummod,nummod:entity,nummod:gov,obj,obl,orphan,parataxis,punct,vocative,xcomp,Author,Novel
0.030742954739538857,0.07472245943637916,0.006618274978650726,0.005123825789923143,0.013023057216054654,0.08432963279248505,0.044192997438087106,0.006831767719897523,0.0019214346712211785,0.0004269854824935952,0.0715200683176772,0.04269854824935952,0.006191289496157131,0.0002134927412467976,0.04995730145175064,0.00533731853116994,0.004696840307429547,0.0,0.0,0.029888983774551667,0.008112724167378309,0.0002134927412467976,0.007045260461144321,0.0002134927412467976,0.0,0.0025619128949615714,0.008966695132365499,0.022630230572160546,0.03309137489325363,0.0796327924850555,0.003629376601195559,0.0017079419299743809,0.0,0.0032023911187019642,0.03266438941076003,0.08731853116994022,0.0014944491887275832,0.02134927412467976,0.19769427839453457,0.0,0.010034158838599488,Васильев,Глухомань
0.040126955338925414,0.07934708682838358,0.0034005894355021537,0.004080707322602585,0.013602357742008615,0.09045567898435729,0.033325776467921106,0.004307413284969395,0.003627295397868964,0.0006801178871004307,0.06665155293584221,0.039220131489458174,0.0088415325323056,0.0004534119247336205,0.04851507594649739,0.005667649059170256,0.004080707322602585,0.0,0.0,0.024257537973248696,0.012922239854908184,0.00022670596236681024,0.00952165041940603,0.00022670596236681024,0.0,0.0029471775107685334,0.011108592155973701,0.022670596236681023,0.028338245295851282,0.08660167762412152,0.0015869417365676718,0.0029471775107685334,0.0,0.002720471548401723,0.03377918839265473,0.07617320335524824,0.0004534119247336205,0.020630242575379733,0.20244842439356156,0.0,0.014055769666742235,Васильев,Глухомань
0.03714020427112349,0.08124419684308264,0.003481894150417827,0.004874651810584958,0.013231197771587743,0.08542246982358404,0.04155060352831941,0.00510677808727948,0.0009285051067780873,0.0009285051067780873,0.07265552460538532,0.04155060352831941,0.007195914577530177,0.00023212627669452182,0.04874651810584958,0.004874651810584958,0.0020891364902506965,0.0,0.0,0.025301764159702877,0.010909935004642525,0.0,0.007195914577530177,0.0,0.0,0.00255338904363974,0.010677808727948004,0.0201949860724234,0.025998142989786442,0.07822655524605385,0.0030176415970287838,0.0018570102135561746,0.0,0.0030176415970287838,0.031104921077065924,0.08263695450324977,0.001392757660167131,0.025301764159702877,0.2107706592386258,0.0,0.008588672237697307,Васильев,Глухомань
0.02961121157323689,0.07911392405063292,0.005198915009041591,0.0054249547920434,0.010397830018083183,0.08453887884267632,0.04294755877034358,0.005650994575045208,0.0015822784810126582,0.0004520795660036166,0.07391500904159132,0.039783001808318265,0.0081374321880651,0.0009041591320072332,0.051537070524412296,0.0061030741410488245,0.0038426763110307413,0.0,0.0,0.030289330922242313,0.012206148282097649,0.0002260397830018083,0.004972875226039783,0.0,0.0,0.00135623869801085,0.00949367088607595,0.02011754068716094,0.03209764918625678,0.07775768535262206,0.0022603978300180833,0.0015822784810126582,0.0,0.0038426763110307413,0.03164556962025317,0.08092224231464738,0.00135623869801085,0.02147377938517179,0.20863471971066908,0.0,0.010623869801084991,Васильев,Глухомань
0.0219079864568811,0.06970722963553078,0.005178251344353714,0.0047799243178649675,0.012746464847639912,0.08643696474805816,0.050786695877315276,0.004580760804620594,0.0009958175662218682,0.0007966540529774945,0.07866958773152759,0.04720175263891655,0.006970722963553077,0.0005974905397331209,0.06353316072495518,0.006373232423819956,0.003186616211909978,0.00019916351324437363,0.0,0.026687910774746068,0.011153156741684923,0.0,0.0073690499900418245,0.00019916351324437363,0.0,0.001593308105954989,0.007568213503286198,0.01872137024497112,0.03565026887074288,0.07588129854610635,0.0029874526986656044,0.0023899621589324837,0.0,0.00219079864568811,0.028679545907189803,0.08185620394343757,0.00039832702648874725,0.020912168890659232,0.19816769567815176,0.0,0.012945628360884287,Васильев,Глухомань
0.025561235830184485,0.07779506557012669,0.006890420093354078,0.003556345854634363,0.013780840186708157,0.07823960880195599,0.05067792842853967,0.004889975550122249,0.0017781729273171815,0.0017781729273171815,0.07601689264280952,0.044232051567014895,0.00777950655701267,0.0008890864636585908,0.05356745943543009,0.0046677039342076015,0.00288953100689042,0.0002222716159146477,0.0,0.027561680373416313,0.009779951100244499,0.0,0.004445432318292954,0.0,0.0002222716159146477,0.004889975550122249,0.012891753723049567,0.02333851967103801,0.039119804400977995,0.07912869526561458,0.00288953100689042,0.0013336296954878863,0.0,0.003556345854634363,0.03578573016225828,0.07868415203378529,0.0011113580795732384,0.018226272505001112,0.1924872193820849,0.0,0.009335407868415203,Васильев,Глухомань
0.026540503115624278,0.08077544426494346,0.004154165705054235,0.0036925917378259868,0.014539579967689823,0.09139164551119316,0.031848603738749134,0.0036925917378259868,0.0013847219016847449,0.0016155088852988692,0.07523655665820447,0.0477729056081237,0.011077775213477959,0.00046157396722824835,0.04892684052619432,0.004846526655896607,0.0036925917378259868,0.0,0.0,0.02377105931225479,0.011539349180706208,0.0,0.009231479344564966,0.0,0.0,0.005077313639510732,0.01269328409877683,0.022617124394184167,0.031848603738749134,0.0840064620355412,0.003000230786983614,0.0016155088852988692,0.0,0.002538656819755366,0.030233094853450264,0.08146780521578582,0.0016155088852988692,0.016385875836602816,0.1987075928917609,0.0,0.012000923147934456,Васильев,Глухомань
0.03312678741658723,0.08341277407054337,0.004051477597712107,0.004051477597712107,0.011677788369876072,0.08007626310772165,0.032650142993326976,0.0021448999046711154,0.0019065776930409914,0.0,0.0776930409914204,0.044566253574833174,0.010486177311725452,0.0,0.051954242135367014,0.006434699714013346,0.003574833174451859,0.0,0.0,0.021448999046711152,0.009294566253574834,0.0,0.006196377502383222,0.0,0.0,0.0014299332697807435,0.013107721639656816,0.023117254528122022,0.02550047664442326,0.08579599618684461,0.0009532888465204957,0.0016682554814108675,0.0,0.003098188751191611,0.029551954242135366,0.08960915157292659,0.0023832221163012394,0.023832221163012392,0.20591039084842708,0.0,0.009294566253574834,Васильев,Глухомань
0.042622133599202396,0.0872382851445663,0.0024925224327018943,0.0032402791625124627,0.012213359920239282,0.07926221335992024,0.03414755732801595,0.006729810568295114,0.0032402791625124627,0.002243270189431705,0.07926221335992024,0.03963110667996012,0.007477567298105683,0.0,0.049850448654037885,0.005982053838484547,0.0032402791625124627,0.0,0.0,0.0211864406779661,0.005982053838484547,0.0002492522432701894,0.005982053838484547,0.0002492522432701894,0.0,0.00448654037886341,0.01296111665004985,0.01869391824526421,0.03389830508474576,0.08624127617148554,0.0037387836490528413,0.0037387836490528413,0.0002492522432701894,0.005483549351944167,0.027168494516450648,0.08798604187437686,0.0004985044865403788,0.020189431704885345,0.19167497507477568,0.0,0.010468594217347957,Васильев,Глухомань
0.035907419424616054,0.07570841444949167,0.004542504866969501,0.005191434133679429,0.01600692191217824,0.08565866320571058,0.035907419424616054,0.0034609560891196195,0.0015141682889898333,0.0006489292667099286,0.07094959982695219,0.03936837551373567,0.009517629245078953,0.001081548777849881,0.05018386329223448,0.004975124378109453,0.004542504866969501,0.0,0.0,0.03287908284663638,0.006705602422669262,0.0,0.006705602422669262,0.0,0.0,0.0008652390222799049,0.013411204845338524,0.025957170668397145,0.01752109020116807,0.08522604369457062,0.0028120268224096907,0.0015141682889898333,0.0,0.001946787800129786,0.03720527795803591,0.08782176076141034,0.0012978585334198572,0.02119835604585767,0.19878866536880813,0.0,0.012978585334198572,Васильев,Глухомань
0.03720019579050416,0.08565834557023984,0.0041605482134116495,0.0041605482134116495,0.015907978463044543,0.07953989231522271,0.029613313754282916,0.003915810083210965,0.0017131669114047968,0.0004894762604013706,0.07488986784140969,0.04356338717572198,0.008076358296622614,0.0,0.05017131669114048,0.0031815956926089083,0.0017131669114047968,0.0,0.0,0.024473813020068527,0.00930004894762604,0.0,0.007342143906020558,0.0,0.0,0.003915810083210965,0.012236906510034264,0.020558002936857563,0.026676456191874694,0.08565834557023984,0.0019579050416054823,0.0014684287812041115,0.0,0.002936857562408223,0.03720019579050416,0.0846793930494371,0.0012236906510034262,0.019334312285854135,0.20582476749877632,0.0,0.011257953989231522,Васильев,Глухомань
0.026744186046511628,0.08139534883720931,0.0032558139534883722,0.0034883720930232558,0.02,0.09232558139534884,0.03186046511627907,0.0030232558139534882,0.0034883720930232558,0.0006976744186046512,0.06790697674418604,0.05186046511627907,0.007674418604651163,0.00023255813953488373,0.06,0.0051162790697674414,0.0011627906976744186,0.0,0.0,0.027906976744186046,0.009534883720930233,0.0006976744186046512,0.006744186046511628,0.0,0.0,0.003953488372093023,0.010232558139534883,0.02395348837209302,0.022558139534883722,0.08604651162790698,0.0018604651162790699,0.0011627906976744186,0.00023255813953488373,0.0034883720930232558,0.03372093023255814,0.0758139534883721,0.0011627906976744186,0.01627906976744186,0.2027906976744186,0.0,0.011627906976744186,Васильев,Глухомань
0.03122043519394513,0.08672343109429202,0.003784295175023652,0.004888047934405551,0.011825922421948912,0.07694733522548092,0.03185115105644907,0.004099653106275623,0.002207505518763797,0.001576789656259855,0.07000946073793755,0.04320403658152003,0.00772626931567329,0.0001576789656259855,0.05455692210659098,0.003941974140649638,0.00315357931251971,0.0001576789656259855,0.0,0.029959003468937245,0.00630715862503942,0.0,0.005991800693787449,0.0,0.0,0.0029959003468937244,0.013560391043834753,0.019394512771996216,0.028539892778303374,0.09318826868495743,0.0026805424156417534,0.0011037527593818985,0.0,0.00457269000315358,0.03784295175023652,0.08167770419426049,0.0011037527593818985,0.01860611794386629,0.20230211289813937,0.0001576789656259855,0.011983601387574897,Васильев,Глухомань
0.011241610738255034,0.0587248322147651,0.0050335570469798654,0.004026845637583893,0.017953020134228188,0.08657718120805369,0.03993288590604027,0.006543624161073826,0.0015100671140939597,0.0010067114093959733,0.07063758389261746,0.05805369127516778,0.006711409395973154,0.0,0.08506711409395973,0.0077181208053691275,0.0063758389261744965,0.0,0.0,0.02030201342281879,0.011073825503355705,0.0,0.006543624161073826,0.0,0.0,0.0077181208053691275,0.00587248322147651,0.026174496644295303,0.02231543624161074,0.07348993288590604,0.0031879194630872482,0.0026845637583892616,0.0,0.0068791946308724835,0.024664429530201343,0.08523489932885905,0.0013422818791946308,0.019463087248322148,0.20721476510067113,0.0,0.0087248322147651,Васильев,Жила-была Клавочка
0.018298434257687228,0.0660252782493869,0.004338803999245426,0.00415016034710432,0.020562158083380494,0.07696661007357103,0.03772873042822109,0.006791171477079796,0.0015091492171288435,0.0009432182607055273,0.07149594416147896,0.05697038294661385,0.005659309564233163,0.0003772873042822109,0.08224863233352198,0.007357102433503113,0.004338803999245426,0.0,0.0,0.02527824938690813,0.005659309564233163,0.0,0.00415016034710432,0.0,0.0,0.010186757215619695,0.008111677042067535,0.021505376344086023,0.02188266364836823,0.07225051877004339,0.0022637238256932655,0.0011318619128466328,0.0,0.00415016034710432,0.03225806451612903,0.08356913789850971,0.0018864365214110545,0.022071307300509338,0.20845123561592152,0.0,0.009432182607055273,Васильев,Жила-была Клавочка
0.017925478348439074,0.07049345417925479,0.004833836858006042,0.0030211480362537764,0.019939577039274924,0.08398791540785498,0.033635448136958714,0.006847935548841893,0.0006042296072507553,0.0016112789526686808,0.06686807653575025,0.04934541792547835,0.004632426988922457,0.0,0.07210473313192346,0.006646525679758308,0.004833836858006042,0.0,0.0,0.022155085599194362,0.007653575025176234,0.0,0.00785498489425982,0.0,0.0,0.011278952668680765,0.010876132930513595,0.02416918429003021,0.022960725075528703,0.07814702920443102,0.0032225579053373615,0.0016112789526686808,0.0,0.003826787512588117,0.03001007049345418,0.07653575025176233,0.002215508559919436,0.020745216515609264,0.21389728096676738,0.0,0.015508559919436053,Васильев,Жила-была Клавочка
0.022025480457784494,0.07557762902180955,0.003886849492550205,0.0030231051608723817,0.01770675879939538,0.0773051176851652,0.03411790110127402,0.0036709134096307495,0.004102785575469661,0.0010796804145972792,0.06629237745627295,0.05506370114446124,0.006909954653422587,0.00021593608291945585,0.07341826819261499,0.007989635068019866,0.004750593824228029,0.0,0.0,0.020513927877348306,0.008421507233858778,0.0,0.006478082487583675,0.0,0.0,0.006262146404664219,0.008637443316778234,0.025048585618656877,0.014899589721442452,0.08529475275318506,0.0012956164975167351,0.0017274886633556468,0.0,0.003886849492550205,0.032390412437918376,0.08011228676311812,0.0015115525804361909,0.020945800043187218,0.21204923342690563,0.0,0.013388037141006262,Васильев,Жила-была Клавочка
0.02126341866226259,0.07225433526011561,0.0059867877786952935,0.005161023947151115,0.01837324525185797,0.0916597853014038,0.038604459124690335,0.004128819157720892,0.003096614368290669,0.0008257638315441783,0.06172584640792733,0.05202312138728324,0.007844756399669695,0.0006193228736581337,0.07225433526011561,0.00495458298926507,0.004541701073492981,0.0,0.0,0.022089182493806772,0.00805119735755574,0.0,0.006193228736581338,0.0,0.0,0.008670520231213872,0.00805119735755574,0.024566473988439308,0.019199009083402146,0.08649876135425269,0.002064409578860446,0.0016515276630883566,0.0,0.003922378199834847,0.033236994219653176,0.07679603633360858,0.001032204789430223,0.0171345995045417,0.20540875309661435,0.0,0.010115606936416185,Васильев,Жила-была Клавочка
0.03129046180405697,0.0755287009063444,0.0028053517479499353,0.0032369443245576176,0.012300388433318947,0.08286577470867501,0.0330168321104877,0.0062580923608113945,0.001294777729823047,0.0006473888649115235,0.06430729391454466,0.05265429434613725,0.006689684937419077,0.00021579628830384117,0.0759602934829521,0.00539490720759603,0.0043159257660768235,0.0,0.0,0.024600776866637895,0.011652999568407424,0.00021579628830384117,0.008416055243849805,0.0,0.0,0.0028053517479499353,0.009926629261976695,0.022227017695295642,0.025463962019853258,0.08739749676305568,0.002589555459646094,0.0019421665947345706,0.0,0.0034527406128614588,0.026542943461372464,0.06689684937419077,0.0008631851532153647,0.02330599913681485,0.21622788088044886,0.0,0.006689684937419077,Васильев,Жила-была Клавочка
0.022757697456492636,0.0757314974182444,0.003251099636641805,0.004398546567221266,0.01549053356282272,0.09045706636068082,0.027729967489003634,0.014725568942436412,0.0024861350162554982,0.0007649646203863071,0.06578695735322242,0.05679862306368331,0.00592847580799388,0.00038248231019315357,0.07324536240198891,0.005737234652897304,0.004207305412124689,0.0,0.0,0.018167909734174793,0.009562057754828839,0.00019124115509657678,0.005545993497800727,0.0,0.0,0.0030598584815452285,0.009944540065021993,0.020654044750430294,0.016446739338305604,0.08471983170778352,0.003633581946834959,0.0007649646203863071,0.0,0.0017211703958691911,0.028494932109389942,0.06942053930005737,0.004207305412124689,0.025435073627844713,0.21705871103461466,0.0,0.011091986995601454,Васильев,Жила-была Клавочка
0.016342573438146463,0.07240380637153496,0.004551096400496483,0.00517170045510964,0.016549441456350848,0.09309060819197353,0.041166735622672736,0.003103020273065784,0.0016549441456350847,0.0004137360364087712,0.06433595366156392,0.05378568473314026,0.007240380637153496,0.0002068680182043856,0.0674389739346297,0.011791477037649978,0.0028961522548613984,0.0,0.0,0.024617294166321888,0.007447248655357882,0.0,0.005585436491518411,0.0,0.0002068680182043856,0.003723624327678941,0.00889532478278858,0.023582954075299957,0.022341745966073644,0.09205626810095159,0.0004137360364087712,0.0014480761274306992,0.0,0.0033098882912701694,0.03434009102192801,0.08460901944559371,0.0008274720728175424,0.01737691352916839,0.1942490690939181,0.0002068680182043856,0.012618949110467521,Васильев,Завтра была война…
0.019382192610539067,0.07066424389259035,0.00686452654956592,0.004239854633555421,0.013527155259438725,0.08197052291540481,0.046436503129416516,0.006460730870179689,0.002826569755703614,0.0008075913587724611,0.07450030284675954,0.04966686856450636,0.007672117908338381,0.0002018978396931153,0.07106803957197658,0.011104381183121341,0.005249343832020997,0.0,0.0,0.023622047244094488,0.004643650312941652,0.0002018978396931153,0.0060569351907934586,0.0,0.0,0.00343226327478296,0.008681607106803957,0.019382192610539067,0.026650514839491216,0.08459519483141531,0.0020189783969311527,0.0006056935190793458,0.0,0.0038360589541691905,0.030486573793660408,0.08378760347264284,0.0,0.017161316373914798,0.20008075913587725,0.0,0.012113870381586917,Васильев,Завтра была война…
0.028431808085295423,0.07774322523322967,0.0015548645046645935,0.003998223011994669,0.012216792536650378,0.07196801421590404,0.03709462461128387,0.006219458018658374,0.0015548645046645935,0.000444247001332741,0.06685917370057752,0.05775211017325633,0.006885828520657486,0.0002221235006663705,0.07441137272323411,0.007107952021323856,0.006441581519324745,0.0002221235006663705,0.0,0.02265659706796979,0.004220346512661039,0.0,0.006219458018658374,0.0,0.0,0.006219458018658374,0.011772545535317636,0.01843625055530875,0.02310084406930253,0.08907152376721457,0.0013327410039982231,0.000888494002665482,0.0,0.004220346512661039,0.03553976010661928,0.07663260772989783,0.0015548645046645935,0.023989338071968014,0.20302087960906265,0.0,0.009995557529986673,Васильев,Завтра была война…
0.024821973550356053,0.07121057985757884,0.004476093591047813,0.005696846388606307,0.01281790437436419,0.08850457782299084,0.03296032553407935,0.005696846388606307,0.0024415055951169887,0.0016276703967446592,0.06632756866734486,0.05208545269582909,0.01017293997965412,0.0,0.0728382502543235,0.009969481180061038,0.005493387589013225,0.0,0.0,0.0219735503560529,0.008952187182095625,0.0004069175991861648,0.0038657171922685655,0.0,0.0002034587995930824,0.00590030518819939,0.011393692777212614,0.02014242115971516,0.02400813835198372,0.08585961342828077,0.003051881993896236,0.0012207527975584944,0.0,0.003051881993896236,0.030111902339776196,0.07731434384537131,0.001017293997965412,0.019735503560528993,0.20142421159715157,0.0002034587995930824,0.013021363173957273,Васильев,Завтра была война…
0.02982832618025751,0.07510729613733906,0.00536480686695279,0.0038626609442060085,0.01738197424892704,0.09034334763948498,0.03261802575107296,0.0030042918454935624,0.0038626609442060085,0.0008583690987124463,0.05944206008583691,0.04871244635193133,0.008798283261802575,0.00042918454935622315,0.06802575107296137,0.007725321888412017,0.005150214592274678,0.0,0.0,0.022317596566523604,0.006652360515021459,0.0,0.007296137339055794,0.0,0.0,0.004721030042918455,0.011158798283261802,0.026394849785407726,0.017811158798283263,0.09291845493562231,0.0019313304721030042,0.001072961373390558,0.0,0.0030042918454935624,0.03133047210300429,0.07103004291845494,0.0008583690987124463,0.022746781115879827,0.20622317596566522,0.0,0.01201716738197425,Васильев,Завтра была война…
0.03347578347578348,0.08309591642924977,0.0052231718898385565,0.001899335232668566,0.015194681861348529,0.08879392212725547,0.03323836657169991,0.003798670465337132,0.002849002849002849,0.0011870845204178537,0.06433998100664767,0.05104463437796771,0.007597340930674264,0.0,0.0641025641025641,0.005698005698005698,0.0033238366571699905,0.0,0.0,0.01638176638176638,0.007597340930674264,0.0,0.006885090218423552,0.00023741690408357076,0.0,0.003798670465337132,0.007834757834757835,0.017094017094017096,0.014719848053181387,0.0949667616334283,0.002136752136752137,0.0016619183285849952,0.0,0.004273504273504274,0.03181386514719848,0.07858499525166192,0.0,0.027065527065527065,0.21106362773029438,0.0,0.009021842355175688,Васильев,Завтра была война…
0.04838212634822804,0.10785824345146379,0.0018489984591679508,0.0006163328197226503,0.011093990755007704,0.08228043143297381,0.018798151001540832,0.0061633281972265025,0.0018489984591679508,0.0003081664098613251,0.050539291217257316,0.04314329738058552,0.010477657935285054,0.0,0.0613251155624037,0.005546995377503852,0.002465331278890601,0.0,0.0,0.012634822804314329,0.006779661016949152,0.0,0.0036979969183359015,0.0,0.0,0.005546995377503852,0.008320493066255779,0.017565485362095533,0.01510015408320493,0.10970724191063175,0.0018489984591679508,0.0015408320493066256,0.0,0.0012326656394453005,0.028659476117103237,0.058243451463790445,0.002465331278890601,0.035130970724191066,0.2308166409861325,0.0,0.008012326656394453,Васильев,Завтра была война…
0.04369648656628285,0.10333628579864186,0.003838204901092412,0.00118098612341305,0.015057573073516387,0.07676409802184825,0.02273398287570121,0.0047239444936522,0.002066725715972837,0.0,0.05343962208444051,0.03956303513433717,0.007971656333038087,0.0002952465308532625,0.054620608207853555,0.008562149394744612,0.003838204901092412,0.0,0.0,0.018305284912902273,0.0094478889873044,0.0,0.005019191024505462,0.0,0.0,0.009152642456451136,0.010628875110717449,0.02243873634484795,0.013581340419250075,0.09802184824328314,0.0023619722468261,0.0002952465308532625,0.0,0.0014762326542663124,0.03188662533215235,0.065249483318571,0.0,0.030705639208739297,0.22763507528786536,0.0,0.01210510776498376,Васильев,Завтра была война…
0.041817243159525036,0.09034589571502323,0.0043882292204439855,0.0012906556530717604,0.010841507485802787,0.08957150232318017,0.02581311306143521,0.0043882292204439855,0.002839442436757873,0.0005162622612287042,0.061951471347444505,0.040010325245224576,0.006711409395973154,0.0002581311306143521,0.07176045431078988,0.007743933918430563,0.003097573567372225,0.0002581311306143521,0.0,0.015487867836861126,0.005937016004130098,0.0,0.00490449148167269,0.0,0.0,0.004646360351058337,0.008260196179659268,0.01574599896747548,0.017036654620547237,0.0926690758905524,0.0036138358286009293,0.0010325245224574084,0.0,0.0015487867836861124,0.02968508002065049,0.07253484770263294,0.0010325245224574084,0.02942694889003614,0.22070211667527104,0.0,0.012132163138874549,Васильев,Завтра была война…
0.023459061637534497,0.08049678012879485,0.002989880404783809,0.0027598896044158236,0.016329346826126957,0.09153633854645814,0.03150873965041398,0.007129714811407544,0.0027598896044158236,0.0009199632014719411,0.06485740570377185,0.0531278748850046,0.008049678012879485,0.0,0.07520699172033118,0.006209751609935602,0.00390984360625575,0.0,0.0,0.019779208831646734,0.004829806807727691,0.0,0.004139834406623735,0.0,0.0,0.006209751609935602,0.011499540018399264,0.017479300827966882,0.01816927322907084,0.0906163753449862,0.0022999080036798527,0.0013799448022079118,0.0,0.0027598896044158236,0.03610855565777369,0.0765869365225391,0.00045998160073597056,0.018859245630174794,0.20607175712971482,0.0,0.011499540018399264,Васильев,Завтра была война…
0.026232394366197183,0.08538732394366197,0.003697183098591549,0.0031690140845070424,0.014788732394366197,0.0846830985915493,0.027112676056338027,0.005985915492957746,0.0014084507042253522,0.00035211267605633805,0.07183098591549296,0.051232394366197184,0.003345070422535211,0.0,0.07676056338028169,0.006338028169014085,0.003345070422535211,0.0,0.0,0.022711267605633804,0.006161971830985915,0.0,0.0038732394366197184,0.00017605633802816902,0.00017605633802816902,0.009154929577464789,0.00897887323943662,0.015492957746478873,0.016901408450704224,0.08644366197183098,0.0008802816901408451,0.0019366197183098592,0.0,0.004577464788732394,0.030985915492957747,0.08063380281690141,0.0015845070422535212,0.019542253521126762,0.21390845070422534,0.0,0.010211267605633803,Васильев,Завтра была война…
0.002220812182741117,0.05552030456852792,0.01015228426395939,0.005234771573604061,0.017449238578680203,0.06392766497461928,0.048381979695431475,0.00491751269035533,0.003648477157360406,0.0015862944162436548,0.08740482233502538,0.04806472081218274,0.005869289340101523,0.0007931472081218274,0.0717005076142132,0.008883248730964468,0.0023794416243654824,0.0,0.0,0.029663705583756344,0.008248730964467006,0.0,0.008565989847715736,0.0,0.0,0.0014276649746192893,0.00840736040609137,0.022208121827411168,0.02601522842639594,0.08058375634517767,0.0031725888324873096,0.0028553299492385786,0.0,0.005234771573604061,0.031091370558375634,0.09819162436548223,0.00047588832487309646,0.022366751269035534,0.2017766497461929,0.0,0.01157994923857868,Гоголь,Вий
0.001904535174384002,0.06475419592905607,0.008451374836329009,0.006308772765147006,0.017855017259850017,0.07034876800380907,0.04904178074038805,0.0034519700035710033,0.0035710034519700036,0.002023568622783002,0.07963337697893108,0.045827877633615045,0.006546839661945006,0.00035710034519700033,0.06320676109986906,0.006665873110344007,0.0023806689679800024,0.0,0.0,0.034876800380907035,0.0074991072491370075,0.0,0.007618140697536008,0.0,0.0,0.0004761337935960005,0.008570408284728008,0.02023568622783002,0.027377693131770027,0.08665635043447209,0.0034519700035710033,0.0017855017259850018,0.0,0.004047137245566004,0.03666230210689204,0.0918938221640281,0.001071301035591001,0.01975955243423402,0.2008094274491132,0.0,0.014879181049875016,Гоголь,Вий
0.004345936549326379,0.038026944806605824,0.008909169926119079,0.0085832246849196,0.010321599304650151,0.05486744893524555,0.06736201651455889,0.013798348544111256,0.0018470230334637113,0.0023902651021295088,0.09485006518904825,0.03183398522381573,0.00641025641025641,0.000434593654932638,0.054758800521512385,0.005758365927857453,0.005215123859191656,0.0,0.0,0.03574532811820948,0.0033681008257279445,0.0,0.007062146892655367,0.0009778357235984355,0.000217296827466319,0.015319426336375489,0.011516731855714906,0.015971316818774447,0.07746631899174272,0.06942633637548892,0.005323772272924816,0.009343763581051717,0.0,0.0021729682746631897,0.031508039982616254,0.09180790960451977,0.000434593654932638,0.0211864406779661,0.18242068665797478,0.0,0.009017818339852239,Гоголь,Выбранные места из переписки с друзьями
0.0036659070643019916,0.03467749925691073,0.012582978301793323,0.015159021103735262,0.014861785395818885,0.07232735559298524,0.057366491627860894,0.003170514217774695,0.004260378480134747,0.0024769642326364807,0.08322599821658576,0.03992866343010007,0.005845635589022094,0.0006935499851382146,0.05796096304369365,0.007430892697909443,0.006142871296938472,0.0,0.0,0.05815912018230457,0.00782720697513128,0.0,0.009313385514713168,0.0,9.907856930545922e-05,0.0020806499554146436,0.016347963935400774,0.024868720895670268,0.04904389180620232,0.0644010700485485,0.00644010700485485,0.0032695927870801545,0.0,0.0037649856336074506,0.033983949271772514,0.09848409788962648,0.0004953928465272962,0.016050728227484396,0.16952343208164075,0.0,0.01406915684137521,Гоголь,Выбранные места из переписки с друзьями
0.0028764044943820227,0.03146067415730337,0.01150561797752809,0.014202247191011236,0.01896629213483146,0.07802247191011236,0.05573033707865169,0.0025168539325842697,0.0054831460674157305,0.0006292134831460674,0.08368539325842697,0.04125842696629214,0.005662921348314607,0.0005393258426966292,0.06049438202247191,0.005842696629213483,0.004224719101123596,8.988764044943821e-05,0.0,0.0571685393258427,0.007910112359550562,0.0,0.010696629213483145,0.0,0.0,0.0009887640449438202,0.012584269662921348,0.02795505617977528,0.04997752808988764,0.06894382022471911,0.006382022471910113,0.0033258426966292134,0.0,0.00350561797752809,0.032359550561797755,0.09887640449438202,0.00044943820224719103,0.014651685393258427,0.16853932584269662,0.0,0.01249438202247191,Гоголь,Выбранные места из переписки с друзьями
0.0031525851197982345,0.0367801597309794,0.011769651113913409,0.012295081967213115,0.01912568306010929,0.08291298865069358,0.058007566204287514,0.00273224043715847,0.004098360655737705,0.001366120218579235,0.07944514501891552,0.048549810844892814,0.006094997898276587,0.0002101723413198823,0.06378730559058428,0.005674653215636823,0.005359394703656999,0.00010508617065994115,0.0,0.05170239596469105,0.006305170239596469,0.0,0.010718789407313998,0.0,0.0,0.0014712063892391761,0.01355611601513241,0.027742749054224466,0.04329550231189575,0.06736023539302227,0.00546448087431694,0.004203446826397646,0.0,0.004308532997057587,0.03709541824295923,0.10025220680958385,0.0010508617065994115,0.010193358554014292,0.16057166876839007,0.0,0.013240857503152586,Гоголь,Выбранные места из переписки с друзьями
0.003809731141830848,0.03809731141830848,0.009796451507565038,0.011429193425492545,0.015783171873299227,0.09306628932186786,0.04887340807663002,0.0018504408403178403,0.004789376292587352,0.0016327419179275062,0.0790247088276913,0.04419288124523783,0.005877870904539022,0.0,0.06585392402307609,0.006530967671710025,0.0059867203657341895,0.0,0.0,0.05268313921846087,0.007619462283661696,0.0,0.009361053662784368,0.00010884946119516709,0.00010884946119516709,0.0008707956895613367,0.0175247632524219,0.024926526613693264,0.03657341896157614,0.0720583433112006,0.004136279525416349,0.003918580603026015,0.0,0.004571677370197018,0.036464569500380975,0.09731141830847938,0.00010884946119516709,0.015021225644933058,0.16708392293458146,0.0,0.012953085882224883,Гоголь,Выбранные места из переписки с друзьями
